CECO,DESCRIPCION_CECO,Año,Mes,NOMBRE_INDICADOR,INDICADOR
1702,HOTEL EL ALCARAVAN,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"22,0100"
1702,HOTEL EL ALCARAVAN,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"22,0100"
1703,REMODELACION C. C. TUNAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,9900"
1703,REMODELACION C. C. TUNAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,9900"
1703,REMODELACION C. C. TUNAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,9900"
1704,LOS COCHES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3800"
1704,LOS COCHES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3800"
1704,LOS COCHES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3800"
1705,SALAMANCA Y CATALAYUD,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,6700"
1705,SALAMANCA Y CATALAYUD,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,6700"
1705,SALAMANCA Y CATALAYUD,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,6700"
1706,MINEDUCACION FFIE 006 GR7,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,5700"
1706,MINEDUCACION FFIE 006 GR7,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,6300"
1706,MINEDUCACION FFIE 006 GR7,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,6200"
1707,TOTEM 126,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,0900"
1707,TOTEM 126,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,0900"
1707,TOTEM 126,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,0900"
1708,BELLA TERRA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1708,BELLA TERRA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1708,BELLA TERRA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,3200"
1709,HOSPITAL ARANJUEZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,8000"
1709,HOSPITAL ARANJUEZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,8000"
1709,HOSPITAL ARANJUEZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,8000"
1710,CAMPUS UNIVERSIDAD CENTRAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3500"
1710,CAMPUS UNIVERSIDAD CENTRAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3500"
1710,CAMPUS UNIVERSIDAD CENTRAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3500"
1711,EDIFICIO LA SALUD,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4500"
1711,EDIFICIO LA SALUD,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4500"
1711,EDIFICIO LA SALUD,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4500"
1712,EXTERIORES QUINTAS DE MUTIS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"88,9300"
1712,EXTERIORES QUINTAS DE MUTIS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"88,9300"
1712,EXTERIORES QUINTAS DE MUTIS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"88,9300"
1713,USTA-TUNJA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,0500"
1713,USTA-TUNJA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1500"
1713,USTA-TUNJA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1500"
1714,"REMO, CORRED PLAZOLETA AMERICA",2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4600"
1714,"REMO, CORRED PLAZOLETA AMERICA",2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4100"
1714,"REMO, CORRED PLAZOLETA AMERICA",2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4600"
1715,GERENCIA INTEGRAL UNIANDES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9500"
1715,GERENCIA INTEGRAL UNIANDES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9600"
1715,GERENCIA INTEGRAL UNIANDES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9700"
1717,ESTACION DE SERVICIO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9300"
1717,ESTACION DE SERVICIO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9300"
1717,ESTACION DE SERVICIO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9300"
1719,RENOVACION URBANA CIU. SALITRE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,2200"
1719,RENOVACION URBANA CIU. SALITRE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,2200"
1719,RENOVACION URBANA CIU. SALITRE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,2200"
1720,VIA DEPRIMIDA CARRERA 57,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8300"
1720,VIA DEPRIMIDA CARRERA 57,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8200"
1720,VIA DEPRIMIDA CARRERA 57,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8200"
1721,BODEGA ESFERD,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8000"
1721,BODEGA ESFERD,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8000"
1721,BODEGA ESFERD,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8000"
1722,BODEGA CELTA GUILLERMO SERRANO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1722,BODEGA CELTA GUILLERMO SERRANO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1722,BODEGA CELTA GUILLERMO SERRANO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1723,EDIFICIO SANTA MARIA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8900"
1723,EDIFICIO SANTA MARIA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9000"
1723,EDIFICIO SANTA MARIA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8300"
1724,PRESPT DEFINITIVO CLI. LA SABA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,9200"
1724,PRESPT DEFINITIVO CLI. LA SABA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,9200"
1724,PRESPT DEFINITIVO CLI. LA SABA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,9200"
1725,LOTE SF1 SERENA DEL MAR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"5,4200"
1725,LOTE SF1 SERENA DEL MAR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"5,4200"
1725,LOTE SF1 SERENA DEL MAR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"5,4200"
1726,CENTRO COMERCIAL LAS PALMAS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,6000"
1726,CENTRO COMERCIAL LAS PALMAS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,6000"
1726,CENTRO COMERCIAL LAS PALMAS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,6000"
1727,K5 CALLE 32,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1727,K5 CALLE 32,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1727,K5 CALLE 32,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1728,ARTURO CALLE PARQUE LA COLINA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,7700"
1728,ARTURO CALLE PARQUE LA COLINA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,7700"
1728,ARTURO CALLE PARQUE LA COLINA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,7700"
1729,ARTURO CALLE FLORIDA BLANCA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,8500"
1729,ARTURO CALLE FLORIDA BLANCA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,8500"
1729,ARTURO CALLE FLORIDA BLANCA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,8500"
1730,PLAZOLETA DE COMIDAD C.C ANDIN,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,8600"
1730,PLAZOLETA DE COMIDAD C.C ANDIN,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,8600"
1730,PLAZOLETA DE COMIDAD C.C ANDIN,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,8600"
1731,SJM,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,0400"
1731,SJM,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,0400"
1731,SJM,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,0400"
1732,ZONAS EXTERIORES C.C. ANDINO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,4800"
1732,ZONAS EXTERIORES C.C. ANDINO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,4800"
1732,ZONAS EXTERIORES C.C. ANDINO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,4800"
1733,ASESORIAS ESPECIALIZADAS U. RO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"11,8100"
1733,ASESORIAS ESPECIALIZADAS U. RO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"11,8100"
1733,ASESORIAS ESPECIALIZADAS U. RO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"11,8100"
1734,HOTEL DE LUJO GETSEMANI,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7700"
1734,HOTEL DE LUJO GETSEMANI,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7200"
1734,HOTEL DE LUJO GETSEMANI,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7100"
1735,CONCESIONARIO SERENA DEL MAR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,7700"
1735,CONCESIONARIO SERENA DEL MAR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,7700"
1735,CONCESIONARIO SERENA DEL MAR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,7700"
1736,TORRE EMPRESARIAL UNICENTRO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1736,TORRE EMPRESARIAL UNICENTRO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1736,TORRE EMPRESARIAL UNICENTRO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1737,URBANIZACION TIMIZA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"6,0400"
1737,URBANIZACION TIMIZA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"6,0400"
1737,URBANIZACION TIMIZA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"6,0400"
1738,INSTALACIONES CAMPA. PRIN PF1,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,3400"
1738,INSTALACIONES CAMPA. PRIN PF1,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,3400"
1738,INSTALACIONES CAMPA. PRIN PF1,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,3400"
1739,EDIFICIO CALLE 93-CRA 15 EXTER,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"7,8600"
1739,EDIFICIO CALLE 93-CRA 15 EXTER,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"4,7900"
1739,EDIFICIO CALLE 93-CRA 15 EXTER,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"4,5500"
1740,LA RESOLANA CASA 2,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,8400"
1740,LA RESOLANA CASA 2,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,8400"
1740,LA RESOLANA CASA 2,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,8400"
1741,MEGA VITRINA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"5,4700"
1741,MEGA VITRINA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"5,4700"
1741,MEGA VITRINA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"5,4700"
1742,"REMO. EDI. LOS VENADOS P6, P7",2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"13,6800"
1742,"REMO. EDI. LOS VENADOS P6, P7",2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"13,6800"
1742,"REMO. EDI. LOS VENADOS P6, P7",2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"13,6800"
1743,PISO 3 Y 3M UNIANDES-CEN. COOR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,2600"
1743,PISO 3 Y 3M UNIANDES-CEN. COOR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,9100"
1743,PISO 3 Y 3M UNIANDES-CEN. COOR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,3000"
1744,EDIFICIO CALLE 92-11,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,2000"
1744,EDIFICIO CALLE 92-11,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,2000"
1744,EDIFICIO CALLE 92-11,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1900"
1745,VENTURA CARTAGENA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,5900"
1745,VENTURA CARTAGENA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,5900"
1745,VENTURA CARTAGENA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5900"
1748,BEACH RESORT,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8900"
1748,BEACH RESORT,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8900"
1748,BEACH RESORT,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8900"
1749,PUENTE PEATONAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,4600"
1749,PUENTE PEATONAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,4600"
1749,PUENTE PEATONAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,4600"
1751,IROTAMA TORRE C,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,0000"
1751,IROTAMA TORRE C,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9800"
1751,IROTAMA TORRE C,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9500"
1753,FACHADAS C. C. ATLANTIS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4300"
1753,FACHADAS C. C. ATLANTIS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1753,FACHADAS C. C. ATLANTIS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4100"
1755,FUNDA. SANTA FE INTEGRACION,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,5600"
1755,FUNDA. SANTA FE INTEGRACION,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,4800"
1755,FUNDA. SANTA FE INTEGRACION,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,4200"
1756,CAMPUS UNIVERSIDAD CENTRAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7000"
1756,CAMPUS UNIVERSIDAD CENTRAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6700"
1756,CAMPUS UNIVERSIDAD CENTRAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6900"
1757,BOTANIKA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1757,BOTANIKA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1757,BOTANIKA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,0200"
1758,PROYECTOS VARIOS EXTERNADO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,5300"
1758,PROYECTOS VARIOS EXTERNADO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4300"
1758,PROYECTOS VARIOS EXTERNADO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3600"
1759,REMODELACION BAÑOS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1100"
1759,REMODELACION BAÑOS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1100"
1759,REMODELACION BAÑOS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1100"
1760,CASA JUAN CARLOS DIAZ,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3900"
1760,CASA JUAN CARLOS DIAZ,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3900"
1760,CASA JUAN CARLOS DIAZ,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,3900"
1762,COMPAS GROUP,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,5100"
1762,COMPAS GROUP,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,5100"
1762,COMPAS GROUP,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5100"
1764,MAKRO CAJICA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,9700"
1764,MAKRO CAJICA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,9700"
1764,MAKRO CAJICA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,9700"
1765,MAKRO PUENTE ARANDA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,3000"
1765,MAKRO PUENTE ARANDA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,3000"
1765,MAKRO PUENTE ARANDA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,3000"
1766,PISO 4-OFICINAS NOVUS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1766,PISO 4-OFICINAS NOVUS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1766,PISO 4-OFICINAS NOVUS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1767,A.C. SANTAFE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,9500"
1767,A.C. SANTAFE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,9500"
1767,A.C. SANTAFE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,9500"
1768,A. C. SAN DIEGO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,0500"
1768,A. C. SAN DIEGO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,0500"
1768,A. C. SAN DIEGO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,0500"
1769,A. C. GUACARI,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"4,1000"
1769,A. C. GUACARI,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"4,1000"
1769,A. C. GUACARI,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"4,1000"
1770,TORRE BARCELONA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,3200"
1770,TORRE BARCELONA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,3200"
1770,TORRE BARCELONA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,3200"
1772,REMO. FALABELLA TIENDA SANTAFE,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1772,REMO. FALABELLA TIENDA SANTAFE,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1772,REMO. FALABELLA TIENDA SANTAFE,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,6600"
1773,EDIFICIOS DE POSGRADOS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,2800"
1773,EDIFICIOS DE POSGRADOS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,2800"
1773,EDIFICIOS DE POSGRADOS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,2800"
1774,APARTAMENTO CHIA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,8400"
1774,APARTAMENTO CHIA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,8400"
1774,APARTAMENTO CHIA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,8400"
1775,MONTEVIOLETA ZONAS COMUNES,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1775,MONTEVIOLETA ZONAS COMUNES,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1775,MONTEVIOLETA ZONAS COMUNES,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,0000"
1776,UNIVERSIDAD SANTO TOMAS VILLAV,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,0300"
1776,UNIVERSIDAD SANTO TOMAS VILLAV,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,0000"
1776,UNIVERSIDAD SANTO TOMAS VILLAV,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,9900"
1777,REFORZAMIENTO GIMNASIO DEL NOR,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,5500"
1777,REFORZAMIENTO GIMNASIO DEL NOR,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,5500"
1777,REFORZAMIENTO GIMNASIO DEL NOR,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,5500"
1778,A.C. COLORE-PLAZA CENTRAL,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,3300"
1778,A.C. COLORE-PLAZA CENTRAL,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,3300"
1778,A.C. COLORE-PLAZA CENTRAL,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,3300"
1780,REMODELACION EDIFICIO BAVARIA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1780,REMODELACION EDIFICIO BAVARIA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1780,REMODELACION EDIFICIO BAVARIA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,7300"
1781,PLANTA DE GENERACION DE ENERGI,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1900"
1781,PLANTA DE GENERACION DE ENERGI,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1900"
1781,PLANTA DE GENERACION DE ENERGI,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1900"
1782,COLORE A.C. ANTARES SOACHA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"4,0500"
1782,COLORE A.C. ANTARES SOACHA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"4,0500"
1782,COLORE A.C. ANTARES SOACHA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"4,0500"
1783,COLORE A.C. CAMPANARIO,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,2300"
1783,COLORE A.C. CAMPANARIO,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,5400"
1783,COLORE A.C. CAMPANARIO,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,5400"
1784,COLORE A.C. GRAN PLAZA BOSA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,9000"
1784,COLORE A.C. GRAN PLAZA BOSA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,9000"
1784,COLORE A.C. GRAN PLAZA BOSA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,9000"
1785,COLORE A.C. NUESTRO MONTERIA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,8400"
1785,COLORE A.C. NUESTRO MONTERIA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,8400"
1785,COLORE A.C. NUESTRO MONTERIA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,8400"
1786,COLORE A.C. DIVER PLAZA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4300"
1786,COLORE A.C. DIVER PLAZA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4300"
1786,COLORE A.C. DIVER PLAZA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4300"
1787,COLORE A.C. CALIMA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"3,7000"
1787,COLORE A.C. CALIMA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"3,7000"
1787,COLORE A.C. CALIMA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"3,7000"
1788,A. C. CALLE VENTURA TERREROS,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"6,4000"
1788,A. C. CALLE VENTURA TERREROS,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"6,4000"
1788,A. C. CALLE VENTURA TERREROS,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"6,4000"
1789,CENTROS COMERCIALES TUJA Y ENV,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,4700"
1789,CENTROS COMERCIALES TUJA Y ENV,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,5000"
1789,CENTROS COMERCIALES TUJA Y ENV,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,5300"
1791,CENTRO COMERCIAL ALEGRA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,1100"
1791,CENTRO COMERCIAL ALEGRA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,1200"
1791,CENTRO COMERCIAL ALEGRA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,1700"
1792,RECIBO EDIFICIO TELMEX,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"1,3400"
1792,RECIBO EDIFICIO TELMEX,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"1,3400"
1792,RECIBO EDIFICIO TELMEX,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"1,3400"
1793,HOTEL DECAMERON LA MACARENA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"0,9400"
1793,HOTEL DECAMERON LA MACARENA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"0,9400"
1793,HOTEL DECAMERON LA MACARENA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"0,9400"
1794,REPARACION TORRES DE SANTA LUC,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1794,REPARACION TORRES DE SANTA LUC,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1794,REPARACION TORRES DE SANTA LUC,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,4200"
1795,A. C. SIGNATURA,2019,febrero,ADM002-MULTIPLICADOR PROMEDIO,"2,8800"
1795,A. C. SIGNATURA,2019,marzo,ADM002-MULTIPLICADOR PROMEDIO,"2,8800"
1795,A. C. SIGNATURA,2019,abril,ADM002-MULTIPLICADOR PROMEDIO,"2,8800"
